trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
624,False,"{'a': 0.2, 'e': 0.014103357323598397}",20,4,-13.341518969485648,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
625,False,"{'a': 0.2, 'e': 0.013962323750362413}",20,12,14.382253491367283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.2, 'e': 0.013822700512858789}",20,12,14.852587701863452,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.2, 'e': 0.0136844735077302}",30,18,23.126423645891553,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.2, 'e': 0.013547628772652899}",25,7,33.81001268118823,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.2, 'e': 0.01341215248492637}",20,16,9.674886043136564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.2, 'e': 0.013278030960077106}",20,2,30.396961960170714,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.2, 'e': 0.013145250650476335}",25,12,22.073253742825784,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.2, 'e': 0.01301379814397157}",25,18,8.896059587450207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.2, 'e': 0.012883660162531854}",20,8,21.323345474056598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.2, 'e': 0.012754823560906535}",25,18,11.661275593478948,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.2, 'e': 0.01262727532529747}",25,11,28.741757476974552,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.2, 'e': 0.012501002572044496}",20,10,19.138111519094565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.2, 'e': 0.01237599254632405}",25,5,31.232939977238335,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.2, 'e': 0.01225223262086081}",20,0,35.239141854059916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
639,False,"{'a': 0.2, 'e': 0.012129710294652202}",30,16,27.999033524423663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.2, 'e': 0.01200841319170568}",25,19,12.859931412024006,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.2, 'e': 0.011888329059788623}",20,6,28.54930193340813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.2, 'e': 0.011769445769190737}",20,6,24.916616403366312,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.2, 'e': 0.01165175131149883}",30,8,26.06038681588645,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
644,False,"{'a': 0.2, 'e': 0.011535233798383842}",20,8,5.621554004181273,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
645,False,"{'a': 0.2, 'e': 0.011419881460400004}",20,9,19.69868293401625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.2, 'e': 0.011305682645796004}",30,18,22.557303624142488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.2, 'e': 0.011192625819338045}",20,8,23.54274927105228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.2, 'e': 0.011080699561144665}",20,2,28.13116843863973,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.2, 'e': 0.010969892565533218}",20,3,27.47125434329834,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.2, 'e': 0.010860193639877886}",20,12,14.193817085733015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.2, 'e': 0.010751591703479106}",25,6,32.52740982934033,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.2, 'e': 0.010644075786444315}",20,0,32.38009639293379,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
653,False,"{'a': 0.2, 'e': 0.010537635028579873}",30,20,17.115819708681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.2, 'e': 0.010432258678294073}",25,8,30.33333029611475,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.2, 'e': 0.010327936091511133}",30,4,-3.722748777467029,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
656,False,"{'a': 0.2, 'e': 0.010224656730596022}",25,3,33.86499609670308,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.2, 'e': 0.01012241016329006}",30,18,25.69958521378266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.2, 'e': 0.01002118606165716}",20,6,27.557792131695,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.2, 'e': 0.009920974201040588}",25,20,8.710799121088971,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.2, 'e': 0.009821764459030182}",20,6,27.87699163020236,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.2, 'e': 0.00972354681443988}",20,0,33.01649631336208,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
662,False,"{'a': 0.2, 'e': 0.00962631134629548}",20,0,29.804577585989435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
663,False,"{'a': 0.2, 'e': 0.009530048232832525}",25,16,20.018858246587335,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.2, 'e': 0.009434747750504199}",20,0,31.472556036500507,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
665,False,"{'a': 0.2, 'e': 0.009340400272999157}",30,17,18.798439021708447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.2, 'e': 0.009246996270269165}",25,6,33.77403745501101,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.2, 'e': 0.009154526307566474}",20,7,26.372431757099232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.2, 'e': 0.009062981044490808}",20,6,26.061815481561233,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.2, 'e': 0.0089723512340459}",25,7,31.246108349846256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.2, 'e': 0.00888262772170544}",25,11,28.97112524962015,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.2, 'e': 0.008793801444488386}",20,9,23.063299556070042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.2, 'e': 0.008705863430043502}",30,8,-0.7804570624441574,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
673,False,"{'a': 0.2, 'e': 0.008618804795743068}",30,17,24.79019793890932,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.2, 'e': 0.008532616747785637}",25,17,17.205700881514616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.2, 'e': 0.00844729058030778}",25,10,26.95915403251509,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.2, 'e': 0.008362817674504702}",25,6,26.542279147198332,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.2, 'e': 0.008279189497759654}",25,18,11.621075143969113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.2, 'e': 0.008196397602782058}",25,14,21.406244974850168,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.2, 'e': 0.008114433626754238}",20,0,30.986318074741465,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
680,False,"{'a': 0.2, 'e': 0.008033289290486696}",20,11,15.967171138881469,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.2, 'e': 0.00795295639758183}",25,17,15.760913869176978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.2, 'e': 0.00787342683360601}",25,10,27.619061906386108,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.2, 'e': 0.0077946925652699495}",25,15,21.96327742229806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.2, 'e': 0.00771674563961725}",20,9,21.52803966571781,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.2, 'e': 0.007639578183221077}",25,0,45.50860567254517,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
686,False,"{'a': 0.2, 'e': 0.0075631824013888665}",20,7,20.662004060724236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.2, 'e': 0.007487550577374978}",25,11,24.448945036471514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.2, 'e': 0.007412675071601228}",30,13,37.517149779878146,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.2, 'e': 0.007338548320885215}",20,8,21.568216930979922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.2, 'e': 0.0072651628376763635}",30,22,14.455190957199356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.2, 'e': 0.0071925112092996}",25,9,28.449164340188194,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.2, 'e': 0.007120586097206604}",20,14,9.927078254261968,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.2, 'e': 0.007049380236234538}",20,8,19.27807947177542,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.2, 'e': 0.006978886433872193}",30,8,27.480608043768466,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.2, 'e': 0.006909097569533471}",25,3,39.74782606050708,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.2, 'e': 0.006840006593838137}",30,14,24.84189696530101,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.2, 'e': 0.0067716065278997555}",25,14,21.9529455382188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.2, 'e': 0.006703890462620758}",25,12,20.910414439728257,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.2, 'e': 0.006636851557994551}",20,10,19.757131063786165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.2, 'e': 0.006570483042414605}",25,13,22.699152538820368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.2, 'e': 0.006504778211990459}",20,15,11.000547287886981,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.2, 'e': 0.006439730429870554}",25,17,16.094520691556212,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.2, 'e': 0.0063753331255718484}",20,11,15.912141637317598,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.2, 'e': 0.00631157979431613}",30,14,27.41414738976437,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.2, 'e': 0.006248463996372969}",25,14,20.09078982838246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.2, 'e': 0.006185979356409239}",20,10,18.351238530985356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.2, 'e': 0.006124119562845147}",25,19,12.627108952666884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.2, 'e': 0.006062878367216695}",20,8,22.96267483024249,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.2, 'e': 0.006002249583544528}",25,13,26.689564254663626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.2, 'e': 0.005942227087709083}",20,12,13.007234470201459,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.2, 'e': 0.005882804816831992}",30,24,9.368001322935887,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.2, 'e': 0.005823976768663672}",30,19,18.805479143276784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.2, 'e': 0.005765737000977035}",20,10,18.635228422417764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.2, 'e': 0.005708079630967265}",20,10,15.335577677705034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.2, 'e': 0.005650998834657592}",25,14,25.781671376245676,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.2, 'e': 0.005594488846311016}",30,24,13.56994837338293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.2, 'e': 0.005538543957847906}",20,13,11.512834245293302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.2, 'e': 0.005483158518269427}",25,11,30.0215326860035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.2, 'e': 0.005428326933086733}",25,13,23.279718242528894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.2, 'e': 0.005374043663755866}",30,18,22.72467985323092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.2, 'e': 0.005320303227118307}",25,9,28.959723296951108,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.2, 'e': 0.005267100194847124}",30,2,38.057392706483384,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.2, 'e': 0.005214429192898652}",20,9,21.717914833535282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.2, 'e': 0.005162284900969666}",20,4,26.18361287516618,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.2, 'e': 0.005110662051959969}",25,18,15.27359672785722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.2, 'e': 0.005059555431440369}",30,10,30.30475725438176,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.2, 'e': 0.005008959877125965}",30,22,12.456203242204351,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.2, 'e': 0.004958870278354705}",20,12,11.725839683859208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.2, 'e': 0.004909281575571158}",25,8,27.961890570028395,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.2, 'e': 0.004860188759815446}",20,6,28.22130371882551,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.2, 'e': 0.004811586872217292}",20,9,20.257401810914843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.2, 'e': 0.004763471003495119}",20,16,6.125576868838589,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.2, 'e': 0.004715836293460168}",25,17,14.762990350523912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.2, 'e': 0.004668677930525566}",25,8,29.433312361071483,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.2, 'e': 0.00462199115122031}",25,14,19.594672817101333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.2, 'e': 0.004575771239708107}",35,15,37.61402888188561,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.2, 'e': 0.004530013527311026}",35,18,28.689572076702134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.2, 'e': 0.004484713392037916}",20,8,22.580598844391744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.2, 'e': 0.004439866258117537}",20,16,5.826371236811191,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.2, 'e': 0.004395467595536362}",25,17,15.484380275252407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.2, 'e': 0.004351512919580998}",20,5,25.153559277189736,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.2, 'e': 0.004307997790385188}",30,16,26.175490787904028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.2, 'e': 0.004264917812481336}",20,0,31.878489538025935,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
744,False,"{'a': 0.2, 'e': 0.0042222686343565225}",20,0,27.886472645602193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
745,False,"{'a': 0.2, 'e': 0.0041800459480129575}",25,18,14.703295021440178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.2, 'e': 0.0041382454885328275}",25,9,27.08869204496138,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.2, 'e': 0.004096863033647499}",20,1,33.917099956310004,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.2, 'e': 0.0040558944033110235}",20,7,22.405113845233153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.2, 'e': 0.0040153354592779135}",30,19,20.667048324367798,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.2, 'e': 0.0039751821046851345}",30,16,4.800484184856262,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.2, 'e': 0.003935430283638283}",20,12,14.861513960248752,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.2, 'e': 0.0038960759808019003}",20,3,27.63882869354886,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.2, 'e': 0.003857115220993881}",25,7,9.544624668952197,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
754,False,"{'a': 0.2, 'e': 0.003818544068783942}",25,17,13.835236211767109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.2, 'e': 0.0037803586280961026}",20,9,21.524618810105462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.2, 'e': 0.0037425550418151415}",20,10,19.49126421925783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.2, 'e': 0.00370512949139699}",20,2,32.09954804710906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.2, 'e': 0.0036680781964830204}",25,15,20.637042734092137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.2, 'e': 0.00363139741451819}",25,7,35.16151432422529,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.2, 'e': 0.003595083440373008}",20,5,9.23052869540037,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.2, 'e': 0.003559132605969278}",20,9,22.43740390466732,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.2, 'e': 0.003523541279909585}",25,15,19.25213667074463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.2, 'e': 0.003488305867110489}",25,3,33.5062542455773,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.2, 'e': 0.0034534228084393843}",20,8,17.98927150079502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.2, 'e': 0.0034188885803549903}",20,13,11.970213055149154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.2, 'e': 0.0033846996945514404}",30,17,22.93276046978856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.2, 'e': 0.003350852697605926}",20,12,17.182041284315,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.2, 'e': 0.0033173441706298664}",30,14,34.62786223570625,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.2, 'e': 0.0032841707289235677}",20,4,24.138740140000642,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.2, 'e': 0.0032513290216343318}",30,17,25.82219340094294,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.2, 'e': 0.0032188157314179885}",20,7,23.235660104232757,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
